group,dimension,category,record_count
문어체뉴스,자동분류3,"스포츠,스포츠일반",481
문어체뉴스,자동분류2,"국제,중국",4006
문어체뉴스,자동분류3,"사회,환경",1557
문어체뉴스,자동분류3,"스포츠,야구,일본프로야구",1591
문어체뉴스,자동분류2,"스포츠,축구,국가대표팀",1685
문어체뉴스,자동분류1,"스포츠,야구,일본프로야구",237
문어체뉴스,자동분류1,"스포츠,야구,메이저리그",2362
문어체뉴스,자동분류2,"스포츠,야구,한국프로야구",2511
문어체뉴스,자동분류1,"스포츠,축구,국가대표팀",1271
문어체뉴스,자동분류1,"경제,외환",327
문어체뉴스,자동분류2,"사회,환경",2247
문어체뉴스,자동분류3,"경제,자동차",2316
문어체뉴스,자동분류2,"사회,장애인",3009
문어체뉴스,자동분류3,"지역,지역일반",2842
문어체뉴스,자동분류2,"국제,중남미",2984
문어체뉴스,자동분류2,"국제,일본",2611
문어체뉴스,자동분류2,"스포츠,축구",783
문어체뉴스,자동분류1,"지역,경기",5490
문어체뉴스,자동분류1,"지역,광주",2385
문어체뉴스,자동분류1,"지역,제주",2553
문어체뉴스,자동분류1,"지역,부산",4032
문어체뉴스,자동분류1,"지역,강원",2765
문어체뉴스,자동분류3,"지역,대전",913
문어체뉴스,자동분류3,"지역,충북",862
문어체뉴스,자동분류2,"지역,강원",1232
문어체뉴스,자동분류2,"스포츠,농구_배구",884
문어체뉴스,자동분류3,"사회,장애인",1342
문어체뉴스,자동분류1,"정치,행정_자치",10498
문어체뉴스,자동분류2,"지역,전남",3020
문어체뉴스,자동분류2,"지역,충북",1334
문어체뉴스,자동분류2,"스포츠,골프",171
문어체뉴스,자동분류3,"국제,중동_아프리카",1391
문어체뉴스,자동분류3,"정치,선거",3212
문어체뉴스,자동분류3,"국제,일본",1162
문어체뉴스,자동분류2,"국제,중동_아프리카",2519
문어체뉴스,자동분류2,"지역,제주",733
문어체뉴스,자동분류2,"정치,선거",2526
문어체뉴스,자동분류3,"정치,국회_정당",4177
문어체뉴스,자동분류2,"정치,행정_자치",16281
문어체뉴스,자동분류1,"지역,충북",2253
문어체뉴스,자동분류1,"지역,전남",4254
문어체뉴스,자동분류3,"지역,경기",1604
문어체뉴스,자동분류3,"스포츠,야구",367
문어체뉴스,자동분류3,"지역,강원",700
문어체뉴스,자동분류1,"정치,북한",21208
문어체뉴스,자동분류1,"정치,청와대",17401
문어체뉴스,자동분류2,"지역,충남",1703
문어체뉴스,자동분류3,"지역,전북",719
문어체뉴스,자동분류2,"지역,대구",1593
문어체뉴스,자동분류2,"지역,광주",1346
문어체뉴스,자동분류2,"지역,경남",4549
문어체뉴스,자동분류3,"사회,미디어",2150
문어체뉴스,자동분류3,"지역,광주",474
문어체뉴스,자동분류1,"지역,전북",1187
문어체뉴스,자동분류3,"지역,충남",876
문어체뉴스,자동분류3,"지역,전남",1024
문어체뉴스,자동분류2,"사회,노동_복지",3606
문어체뉴스,자동분류3,"스포츠,농구_배구",631
문어체뉴스,자동분류2,"지역,전북",1063
문어체뉴스,자동분류1,"사회,교육_시험",19350
문어체뉴스,자동분류1,"사회,장애인",3481
문어체뉴스,자동분류1,"정치,선거",5897
문어체뉴스,자동분류1,"정치,정치일반",9181
문어체뉴스,자동분류3,"정치,행정_자치",9946
문어체뉴스,자동분류3,"스포츠,축구",310
문어체뉴스,자동분류2,"지역,울산",299
문어체뉴스,자동분류3,"지역,대구",907
문어체뉴스,자동분류1,"사회,의료_건강",15345
문어체뉴스,자동분류1,"지역,울산",1053
문어체뉴스,자동분류1,"정치,외교",14706
문어체뉴스,자동분류1,"사회,사회일반",38498
문어체뉴스,자동분류1,"사회,미디어",3229
문어체뉴스,언론사,SBS,13968
문어체뉴스,자동분류1,"정치,국회_정당",15597
문어체뉴스,자동분류3,"스포츠,골프",42
문어체뉴스,자동분류1,미분류,12898
문어체뉴스,자동분류1,"사회,여성",7681
문어체뉴스,자동분류1,"사회,환경",3979
문어체뉴스,자동분류1,"사회,노동_복지",9265
문어체뉴스,자동분류1,"사회,날씨",4786
문어체뉴스,언론사,미디어오늘,6576
문어체뉴스,자동분류3,"지역,제주",131
문어체뉴스,자동분류3,연예,3398
문어체뉴스,언론사,한국국제문화교류진흥원,3398
문어체뉴스,자동분류1,문화·교육/문화·예술,3325
문어체뉴스,자동분류2,문화,3398
문어체뉴스,자동분류1,문화·교육/언론·출판|문화·교육/문화·예술,7
문어체뉴스,자동분류1,문화·교육/문화·예술|정치·경제·사회/경제·산업,12
문어체뉴스,자동분류1,문화·교육/문화·예술|문화·교육/언론·출판,9
문어체뉴스,자동분류1,문화·교육/문화·예술|정치·경제·사회/사회·복지,28
문어체뉴스,자동분류1,문화·교육/문화·예술|정체·경제·사회/사회·복지,4
문어체뉴스,자동분류1,문화·교육/교육|문화·교육/문화·예술,12
문어체뉴스,자동분류1,문화·교육/문화·예술|문화·교육/교육,1
한국문화,키워드,문화·교육/문화·예술,6995
한국문화,키워드,생활·민속,1686
한국문화,키워드,역사,3834
한국문화,키워드,문화·교육,2165
한국문화,키워드,문화유산,10219
한국문화,키워드,성씨·인물,290
한국문화,키워드,한국국제문화교류진흥원,66358
한국문화,키워드,역사/근현대|문화유산/유형 유산,429
한국문화,키워드,역사/근현대,4063
한국문화,키워드,역사/근현대|정치·경제·사회/정치·행정,241
한국문화,키워드,문화·교육/문화·예술|문화·교육/교육,19
한국문화,키워드,생활·민속/민속,303
한국문화,키워드,문화·교육/교육|문화·교육/문화·예술,26
한국문화,키워드,문화·교육/문화·예술|종교/기독교|문화유산/유형 유산,10
한국문화,키워드,정치·경제·사회,619
한국문화,키워드,지리,509
한국문화,키워드,구비 전승·언어·문학,238
한국문화,키워드,종교,254
한국문화,키워드,정치∙경제∙사회,255
한국문화,키워드,교통,14
한국문화,키워드,문화재,110
한국문화,키워드,문화·예술,49
한국문화,키워드,민속,29
한국문화,키워드,생활·민속/민속|문화유산/유형 유산,28
한국문화,키워드,생활·민속/민속|문화유산/무형 유산,20
한국문화,키워드,문화·교육/문화·예술|문화유산/무형 유산,5
한국문화,키워드,역사/근현대|성씨·인물/근현대인물|문화·교육/문화·예술,1
한국문화,키워드,역사/근현대|생활·민속/생활,133
한국문화,키워드,정치·경제·사회/사회·복지|역사/근현대,21
한국문화,키워드,역사/근현대|성씨·인물/근현대 인물,561
한국문화,키워드,정치·경제·사회/사회·복지|문화·교육/문화·예술,1
한국문화,키워드,문화·교육/문화·예술|정치·경제·사회/경제·산업|문화유,1
한국문화,키워드,역사/근현대|성씨·인물/근현대 인물|종교/유교,1
한국문화,키워드,문화유산/기록 유산|역사/근현대,2
한국문화,키워드,역사/전통 시대|역사/근현대,14
한국문화,키워드,역사/근현대|문화·교육/언론·출판,23
한국문화,키워드,생활·민속/민속|민간신앙|가정신앙,1
한국문화,키워드,지리/인문 지리|지리/자연 지리|생활·민속/민속,1
한국문화,키워드,역사/근현대|문화유산/유형유산|생활·민속/생활,2
한국문화,키워드,역사/전통 시대|문화·교육/문화·예술|문화유산/유형 유,5
한국문화,키워드,역사/근현대|종교/기독교,2
한국문화,키워드,정치·경제·사회/경제·산업|역사/근현대,63
한국문화,키워드,역사/근현대|정치·경제·사회/경제·산업,118
한국문화,키워드,정치·경제·사회/정치·행정|역사/근현대,23
한국문화,키워드,역사/근현대|정치·경제·사회/사회·복지,75
한국문화,키워드,역사/근현대|문화·교육/교육,9
한국문화,키워드,종교/신종교|역사/근현대,5
한국문화,키워드,정치·경제·산업/경제·산업|역사/근현대,1
한국문화,키워드,역사/근현대|종교/불교,5
한국문화,키워드,문화·교육/교육|역사/근현대,48
한국문화,키워드,역사/근현대|문화유산/기록 유산,122
한국문화,키워드,문화·교육/문화·예술|문화유산/유형 유산,6
한국문화,키워드,역사/근현대|문화·교육/교육|문화유산/유형 유산,2
한국문화,키워드,역사/근현대|종교/기독교|문화유산/유형 유산,10
한국문화,키워드,역사/근현대|정치·경제·사회/경제·산업|문화유산/유형,9
한국문화,키워드,역사/근현대|종교/불교|문화유산/기록 유산,7
한국문화,키워드,역사/근현대|정치·경제·사회/경제·산업|문화유산/기록,18
한국문화,키워드,역사/근현대|정치·경제·사회/정치·행정|문화유산/기록,5
한국문화,키워드,역사/근현대|문화·교육/교육|문화유산/기록 유산,1
한국문화,키워드,역사/근현대|정치·경제·사회/사회·복지|문화유산/기록,1
한국문화,키워드,문화·교육/교육|문화·교육/문화·예술|성씨·인물/근현대,2
한국문화,키워드,역사/근현대|정치·경제·사회/경제·산업|성씨·인물/근현,8
한국문화,키워드,종교/불교|역사/근현대|성씨·인물/근현대 인물,18
한국문화,키워드,역사/근현대|문화·교육/문화·예술|성씨·인물/근현대 인,1
한국문화,키워드,역사/근현대|인물/근현대 인물,1
한국문화,키워드,정치·경제·사회/사회·복지|역사/근현대|성씨·인물/근현,4
한국문화,키워드,역사/근현대|정치·경제·사회/사회·복지|성씨·인물/근현,2
한국문화,키워드,문화·교육/문화·예술|성씨·인물/근현대 인물,14
한국문화,키워드,역사/근현대|정치·경제·사회/경제 산업,1
한국문화,키워드,역사/근현대|정치·경제·사회/사회·복지|정치·경제·사회,5
한국문화,키워드,종교/불교|역사/근현대,15
한국문화,키워드,종교/기독교|역사/근현대,2
한국문화,키워드,종교/기독교|정치·경제·사회/사회·복지|역사/근현대,1
한국문화,키워드,역사/근현대|종교/신종교,2
한국문화,키워드,문화·교육/문화·예술|정체·경제·사회/사회·복지,4
한국문화,키워드,문화·교육/문화·예술|정치·경제·사회/사회·복지,19
한국문화,키워드,역사/근현대|문화·교육/문화·예술,1
한국문화,키워드,문화·교육/문화·예술|정치·경제·사회/경제·산업,16
한국문화,키워드,문화·교육/문화·예술|역사/근현대,5
한국문화,키워드,문화·교육/언론·출판|문화·교육/문화·예술,1
한국문화,키워드,역사/근현대|문화·교육/언론·출판|정치·경제·사회/정치,1
한국문화,키워드,문화·교육/언론·출판|역사/근현대|문화유산/기록 유산,24
한국문화,키워드,문화·교육/언론·출판|역사/근현대,32
한국문화,키워드,역사/근현대|문화·교육/언론·출판|문화유산/기록 유산,1
한국문화,키워드,생활·민속/생활|역사/근현대|문화유산/유형 유산,94
한국문화,키워드,역사/근현대|생활·민속/생활|문화유산/유형 유산,2
한국문화,키워드,생활·민속/생활|역사/근현대,95
한국문화,키워드,역사/근현대|성씨·인물/근현대인물,26
한국문화,키워드,역사/근현대|문화유산/유형유산,28
한국문화,키워드,역사/근현대|종교/기독교|성씨·인물/근현대인물,1
한국문화,키워드,역사/근현대|문화유산/기록유산,25
한국문화,키워드,역사/근현대|구비 전승·언어·문학/문학,4
한국문화,키워드,정치·경제·사회/경제·산업|문화·교육/문화·예술,1
한국문화,키워드,역사/근현대|성씨·인물/전통 시대 인물,18
한국문화,키워드,생활·민속/민속|문화유산/무형유산,5
한국문화,키워드,문화·교육/문화·예술|역사/전통 시대,1
한국문화,키워드,문화·교육/체육|문화·교육/예술|생활·민속/민속,2
한국문화,키워드,문화·교육/체육|생활·민속/민속|문화유산/무형유산,9
한국문화,키워드,정치·경제·사회/경제·산업|역사/근현대|문화유산/유형,8
한국문화,키워드,문화·교육/교육|역사/근현대|문화유산/유형 유산,1
한국문화,키워드,종교/유교|역사/근현대|문화유산/유형 유산,76
한국문화,키워드,문화·교육/문화·예술|성씨·인물/근현대 인물|문화유산/,5
조례,지자체,노원구 조례,12826
조례,지자체,동대문구,1826
조례,지자체,강서구,4275
조례,지자체,강동구,3400
조례,지자체,성북구,1656
조례,지자체,도봉구,2346
조례,지자체,경기도,10097
조례,지자체,미추홀구,1683
조례,지자체,부평구,1507
조례,지자체,용산구,1211
조례,지자체,서구,1599
조례,지자체,동구,1299
조례,지자체,송파구,1530
조례,지자체,서초구,2068
조례,지자체,인천광역시,5571
조례,지자체,마포구,1866
조례,지자체,금천구,1796
조례,지자체,종로구,645
조례,지자체,양천구,1748
조례,지자체,강원도,5577
조례,지자체,성동구,1566
조례,지자체,강남구,3276
조례,지자체,영등포구,1581
조례,지자체,관악구 조례,5410
조례,지자체,광진구 조례,5615
조례,지자체,서대문구,1789
조례,지자체,관악구,730
조례,지자체,구로구,2350
조례,지자체,계양구,1535
조례,지자체,은평구,1161
조례,지자체,광진구,604
